payment_code,age,gender,handed,lang,study,caff,group,part,item_full,item_en,item_id,predicate,context,judgment,decision_time_item_1,submit_time,item_order,quarter
977287,24,maschio,destrimana/o,italiano,Medicina,Sì,a,B,Il panda non ha cambiato le regole del gioco di ruolo%2C ma la papera%2C dopo averle ripassate%2C si è erroneamente resa conto che il panda le ha cambiate.,The panda did not change the rules of the role-playing game%2C but the duck%2C after reviewing them%2C mistakenly realized that the panda changed them.,46,semi_factive,mistaken,7,22470,23196,94,4
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,La papera non ha perso l'aquilone%2C ma se il panda è arrabbiato che l'abbia perso%2C le getterà gli occhiali da sole in mare.,The duck didn't lose the kite%2C but if the panda is angry that she did%2C he will hurl her sunglasses in the sea.,1,true_factive,notpif,4,20240,21723,1,1
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,Non so se la papera abbia tagliuzzato il poster%2C ma se il panda capisce che l'ha tagliuzzato%2C le verserà del succo nello zaino.,I don't know whether the duck cut the poster%2C but if the panda understands that she did%2C he will pour juice into her backpack.,12,semi_factive,dontknowwhether,7,7518,8743,5,1
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,Non so se la rana abbia squarciato l'orsacchiotto%2C ma se la papera è triste che l'abbia squarciato%2C le disegnerà sulla faccia con l'indelebile.,I don't know whether the frog cut open the teddy bear%2C but if the duck is sad that he did%2C she will draw on his face with sharpie.,6,true_factive,dontknowwhether,4,11562,12831,11,1
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,Il panda non ha fatto morire le rose%2C ma la papera è arrabbiata che le abbia fatte morire. ,I don't know if the panda made the roses die%2C but the duck is angry that he made them die.,33,true_factive,dontknowwhetherand,1,18864,20154,13,1
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,La rana non ha truccato la macchinina telecomandata%2C ma il panda%2C dopo averla usata%2C ha capito che la rana l'ha truccata.,I don't know whether the frog rigged the remote control car%2C but the panda%2C after using it%2C realized that the frog rigged it.,44,semi_factive,dontknowwhetherand,2,12842,14021,14,1
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,Non so se la rana abbia mai rovesciato la bottiglia d'olio%2C ma se l'ha rovesciata di nuovo ieri%2C la paperà le farà pulire tutta la cucina.,I don't know whether the frog has ever knocked over the oil bottle%2C but if she knocked it over again yesterday%2C the duck will make her clean the entire kitchen.,32,again,dontknowwhether,7,5732,6862,18,1
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,Il panda non ha forato il gonfiabile%2C ma se la rana si rende conto che l'ha forato%2C lo dirà alla maestra.,The panda didn't make a hole in the bouncy castle%2C but if the frog realizes that he did%2C he will tell the teacher.,15,semi_factive,notpif,3,8140,10609,19,1
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,Il panda non ha piegato le lancette dell'orologio%2C ma se la rana si rende conto che le ha piegate%2C gli urlerà contro.,The panda didn't bend the hands of the clock%2C but if the frog realizes that he did%2C he will shout at him.,13,semi_factive,notpif,3,6190,7576,21,1
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,Non so se il panda abbia calpestato le margherite%2C ma se la rana crede che le abbia calpestate%2C preparerà dei gavettoni per punirlo.,I don't know whether the panda trampled the daisies%2C but if the frog believes that he did%2C he will prepare water balloons to punish him.,22,non_factive,dontknowwhether,3,10292,11443,22,1
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,Non so se la papera abbia mai bruciato il pane%2C ma se l'ha bruciato di nuovo ieri%2C il panda non farà più colazione con lei.,I don't know whether the duck has ever burnt the bread%2C but if she burnt it again yesterday%2C the panda won't have breakfast with her anymore.,30,again,dontknowwhether,7,16607,17913,24,1
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,Il panda non ha sottratto nulla alla rana%2C ma se le ha sottratto anche il cappello%2C la rana gli strapperà il costume da bagno.,The panda didn't steal anything from the frog%2C but if he stole her hat too%2C the frog will rip his bathing suit.,25,too,notpif,1,9588,10875,25,2
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,Il panda non ha danneggiato il microfono%2C ma se la rana è arrabbiata che l'abbia danneggiato%2C lo escluderà dalla serata di karaoke. ,The panda didn't damage the mic%2C but if the frog is angry that he did%2C he will uninvite him from karaoke night.,3,true_factive,notpif,4,6433,7627,26,2
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,Il panda non ha bruciato l'album di foto%2C ma se la rana è triste che l'abbia bruciato%2C piangerà a dirotto.,The panda didn't burn the photo album%2C but if the frog is sad that he did%2C he will cry his eyes out.,7,true_factive,notpif,4,4372,5913,27,2
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,La papera non ha modificato la ricetta della torta%2C ma la rana%2C dopo averla riletta%2C si è resa conto che la papera l'ha modificata.,I don't know whether the duck changed the cake recipe%2C but the frog%2C after re-reading it%2C realized that the duck changed it.,45,semi_factive,dontknowwhetherand,7,11679,13271,29,2
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,Non so se il panda abbia rubato il quaderno da colorare%2C ma se la papera è triste che l'abbia rubato%2C lo manderà via.,I don't know whether the panda stole the coloring book%2C but if the duck is sad that he did%2C she will throw him out.,8,true_factive,dontknowwhether,7,11768,14282,31,2
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,Non so se la rana abbia perduto qualcosa%2C ma se ha perduto anche le chiavi%2C la papera andrà nel panico.,I don't know whether the frog lost anything%2C but if she lost the keys too%2C the duck will panic.,26,too,dontknowwhether,7,3986,6466,32,2
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,Non so se il panda abbia rotto qualcosa%2C ma se ha rotto anche il vaso di porcellana%2C la rana andrà su tutte le furie.,I don't know whether the panda broke anything%2C but if he broke the porcelaine vase too%2C the frog will flare up.,28,too,dontknowwhether,6,9354,10338,36,2
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,Non so se il panda abbia letto il diario segreto%2C ma se la rana si rende conto che l'ha letto%2C considererà la loro amicizia rovinata.,I don't know whether the panda read the diary%2C but if the frog realizes that he did%2C he will consider their friendship ruined.,16,semi_factive,dontknowwhether,7,3801,5574,37,2
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,La papera non ha sporcato nulla%2C ma se ha sporcato anche il tappeto%2C il panda non la inviterà più a casa sua.,The duck didn't dirty anything%2C but if she dirtied the carpet too%2C the panda won't invite her anymore.,27,too,notpif,6,4997,6251,38,2
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,La rana non ha finito la limonata%2C ma se la papera crede che l'abbia finita%2C andrà a comprare dei limoni.,The frog didn't finish the lemonade%2C but if the duck believes that he did%2C she will go buy lemons.,23,non_factive,notpif,7,4283,5326,39,2
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,Il panda non ha spaccato il trenino%2C ma se la papera crede che l'abbia spaccato%2C gli ruberà il quaderno da colorare. ,The panda didn't break the model train%2C but if the duck believes that he did%2C she will steal his coloring book.,21,non_factive,notpif,7,5226,6729,42,2
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,Il panda non ha mai offeso la rana%2C ma se l'ha offesa di nuovo ieri%2C la rana lo prenderà in giro davanti a tutti.,The panda has never offended the frog%2C but if he offended her again yesterday%2C the frog will make fun of him in font of everybody.,31,again,notpif,1,15121,16461,45,2
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,Non so se la papera abbia buttato via la cartolina%2C ma se il panda capisce che l'ha buttata via%2C non le parlerà mai più.,I don't know whether the duck threw away the postcard%2C but if the panda understands that she did%2C he will not speak to her anymore.,10,semi_factive,dontknowwhether,7,6918,8484,46,2
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,Non so se la rana abbia strappato il biglietto di auguri%2C ma se il panda pensa che l'abbia strappato%2C si metterà a piangere.,I don't know whether the frog tore up the birthday card%2C but if the panda thinks that he did%2C he will start to cry.,20,non_factive,dontknowwhether,7,3643,5040,47,2
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,La papera non ha gettato via le bambole di pezza%2C ma il panda è triste che le abbia gettate via. ,I don't know if the duck threw away the rag dolls%2C but the panda is sad that he threw them away.,37,true_factive,dontknowwhetherand,4,8008,9226,49,3
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,Non so se il panda abbia bucato il pallone da calcio%2C ma se la rana è arrabbiata che l'abbia bucato%2C gli verserà del latte sul computer.,I don't know whether the panda punctured the football%2C but if the frog is angry that he did%2C he will pour milk over his laptop.,2,true_factive,dontknowwhether,7,5657,7011,50,3
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,La rana non ha spaccato le automobiline%2C ma il panda%2C dopo averle esaminate%2C ha capito che la rana le ha spaccate.,I don't know if the frog broke the toy train%2C but the panda%2C after examining it%2C realized that the frog broke it.,41,semi_factive,dontknowwhetherand,3,3985,5183,52,3
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,La papera non ha smarrito il bracciale dell'amicizia%2C ma se la rana pensa che l'abbia smarrito%2C sarà molto delusa.,The duck didn't lose the friendship bracelet%2C but if the frog thinks that she did%2C he will be very disappointed.,19,non_factive,notpif,7,3665,4931,53,3
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,La papera non ha distrutto il castello di sabbia%2C ma se il panda è triste che l'abbia distrutto%2C piangerà per tutto il giorno.,The duck didn't destroy the sand castle%2C but if the panda is sad that she did%2C he will cry all day.,5,true_factive,notpif,5,15670,16804,54,3
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,La rana non ha truccato il mazzo di carte%2C ma se il panda capisce che l'ha truccato%2C la escluderà dal prossimo pigiama party. ,The frog didn't manipulate the deck%2C but if the panda understands that she did%2C he will uninvite him from the next sleepover.,9,semi_factive,notpif,2,8683,10054,58,3
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,Non so se la papera abbia rotto il vasetto di miele%2C ma se il panda si rende conto che l'ha rotto%2C le terrà il broncio.,I don't know whether the duck broke the honey jar%2C but if the panda realizes that she did%2C he will pout.,14,semi_factive,dontknowwhether,7,5442,7077,61,3
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,La papera non ha potato la siepe%2C ma la rana%2C dopo averla innaffiata%2C si è resa conto che la papera l'ha potata.,I don't know whether the duck pruned the hedge%2C but the frog%2C after watering it%2C realized that the duck pruned it.,48,semi_factive,dontknowwhetherand,1,12301,15404,63,3
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,La papera non ha mollato il corso di nuoto%2C ma il panda è triste che l'abbia mollato. ,I don't know if the duck quit swimming class%2C but the panda is sad that he quit it.,40,true_factive,dontknowwhetherand,1,3831,5090,64,3
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,La rana non ha strisciato la finestra in soffitta%2C ma la papera è arrabbiata che l'abbia strisciata. ,I don't know if the frog crawled the attic window%2C but the duck is angry that he crawled it.,36,true_factive,dontknowwhetherand,1,2353,3882,65,3
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,Non so se la rana abbia dimenticato il compleanno della papera%2C ma se la papera pensa che l'abbia dimenticato%2C nasconderà il diario dell'amicizia nel bosco.,I don't know whether the frog forgot the duck's birthday%2C but if the duck thinks that he did%2C she will hide the friendship book in the wood.,18,non_factive,dontknowwhether,7,3513,5146,67,3
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,Non so se la rana abbia rovinato il puzzle%2C ma se il panda è arrabbiato che l'abbia rovinato%2C le butterà le scarpe fuori dalla finestra.,I don't know whether the frog ruined the puzzle%2C but if the panda is angry that he did%2C he will throw his shoes out of the window.,4,true_factive,dontknowwhether,7,3539,4955,68,3
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,La rana non ha mai usato il giocattolo della papera%2C ma se l'ha usato di nuovo ieri%2C la papera le getterà tutti i disegni nel fango.,The frog has never used the duck's toy%2C but if she used it again yesterday%2C the duck will throw all her drawing in the mud.,29,again,notpif,1,3253,4609,69,3
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,Non so se la papera abbia imbrattato il muro%2C ma se il panda crede che l'abbia imbrattato%2C le nasconderà tutti i pennarelli.,I don't know whether the duck painted the wall%2C but if the panda believes that she did%2C he will hide all of her crayons.,24,non_factive,dontknowwhether,7,4639,5740,70,3
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,La papera non ha preso il voto massimo%2C ma se la rana pensa che l'abbia preso%2C sarà gelosa.,The duck didn't get the top grade%2C but if the frog thinks that she did%2C he will be jealous.,17,non_factive,notpif,7,4263,5269,74,4
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,A,La rana non ha nascosto i pennarelli%2C ma se la papera capisce che li ha nascosti%2C le sotterrerà le figurine in giardino.,The frog didn't hide the crayons%2C but if the duck understands that he did%2C she bury his favorite figurines in the yard.,11,semi_factive,notpif,6,9255,13006,75,4
398654,24,femmina,destrimana/o,italiano,linguistica,Sì,a,B,La rana crede erroneamente che il panda abbia perduto l'album dei ricordi%2C ed è triste che l'abbia perduto. ,The frog mistakenly believes that the panda has lost the scrapbook%2C and he is sad that he has lost it.,38,true_factive,mistaken,7,14323,15818,76,4
